,SK_ID_CURR,TARGET,CNT_CHILDREN,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,FLAG_EMP_PHONE,FLAG_WORK_PHONE,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,DEF_30_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_3,FLAG_DOCUMENT_12,AMT_REQ_CREDIT_BUREAU_YEAR,NAME_CONTRACT_TYPE_Cash loans,NAME_INCOME_TYPE_Maternity leave,NAME_INCOME_TYPE_Working,NAME_EDUCATION_TYPE_Secondary / secondary special,NAME_FAMILY_STATUS_Civil marriage,NAME_FAMILY_STATUS_Single / not married,NAME_FAMILY_STATUS_Unknown,NAME_HOUSING_TYPE_With parents,OCCUPATION_TYPE_Drivers,OCCUPATION_TYPE_Laborers,OCCUPATION_TYPE_Low-skill Laborers,ORGANIZATION_TYPE_Business Entity Type 3,ORGANIZATION_TYPE_Self-employed,ANNUITY_INCOME_PERC,PAYMENT_RATE,BURO_DAYS_CREDIT_MIN,BURO_DAYS_CREDIT_MAX,BURO_DAYS_CREDIT_MEAN,BURO_DAYS_CREDIT_ENDDATE_MIN,BURO_DAYS_CREDIT_ENDDATE_MAX,BURO_DAYS_CREDIT_ENDDATE_MEAN,BURO_DAYS_CREDIT_UPDATE_MEAN,BURO_AMT_CREDIT_SUM_OVERDUE_MEAN,BURO_CREDIT_ACTIVE_Active_MEAN,BURO_CREDIT_ACTIVE_Bad debt_MEAN,BURO_CREDIT_ACTIVE_nan_MEAN,BURO_CREDIT_CURRENCY_currency 4_MEAN,BURO_CREDIT_CURRENCY_nan_MEAN,BURO_CREDIT_TYPE_Credit card_MEAN,BURO_CREDIT_TYPE_Interbank credit_MEAN,BURO_CREDIT_TYPE_Loan for purchase of shares (margin lending)_MEAN,BURO_CREDIT_TYPE_Microloan_MEAN,BURO_CREDIT_TYPE_Mobile operator loan_MEAN,BURO_CREDIT_TYPE_nan_MEAN,ACTIVE_DAYS_CREDIT_MIN,ACTIVE_DAYS_CREDIT_MAX,ACTIVE_DAYS_CREDIT_MEAN,ACTIVE_DAYS_CREDIT_UPDATE_MEAN,ACTIVE_AMT_CREDIT_SUM_OVERDUE_MEAN,CLOSED_DAYS_CREDIT_MIN,CLOSED_DAYS_CREDIT_MAX,CLOSED_DAYS_CREDIT_MEAN,CLOSED_DAYS_CREDIT_ENDDATE_MIN,CLOSED_DAYS_CREDIT_UPDATE_MEAN,CLOSED_AMT_CREDIT_SUM_OVERDUE_MEAN,PREV_DAYS_DECISION_MIN,PREV_DAYS_DECISION_MEAN,PREV_CNT_PAYMENT_MEAN,PREV_CNT_PAYMENT_SUM,PREV_NAME_CONTRACT_TYPE_Revolving loans_MEAN,PREV_NAME_CONTRACT_TYPE_nan_MEAN,PREV_WEEKDAY_APPR_PROCESS_START_nan_MEAN,PREV_FLAG_LAST_APPL_PER_CONTRACT_nan_MEAN,PREV_NAME_CASH_LOAN_PURPOSE_Other_MEAN,PREV_NAME_CASH_LOAN_PURPOSE_Repairs_MEAN,PREV_NAME_CASH_LOAN_PURPOSE_Urgent needs_MEAN,PREV_NAME_CASH_LOAN_PURPOSE_nan_MEAN,PREV_NAME_CONTRACT_STATUS_Refused_MEAN,PREV_NAME_CONTRACT_STATUS_nan_MEAN,PREV_NAME_PAYMENT_TYPE_XNA_MEAN,PREV_NAME_PAYMENT_TYPE_nan_MEAN,PREV_CODE_REJECT_REASON_HC_MEAN,PREV_CODE_REJECT_REASON_LIMIT_MEAN,PREV_CODE_REJECT_REASON_SCO_MEAN,PREV_CODE_REJECT_REASON_SCOFR_MEAN,PREV_CODE_REJECT_REASON_nan_MEAN,PREV_NAME_TYPE_SUITE_nan_MEAN,PREV_NAME_CLIENT_TYPE_New_MEAN,PREV_NAME_CLIENT_TYPE_nan_MEAN,PREV_NAME_GOODS_CATEGORY_Animals_MEAN,PREV_NAME_GOODS_CATEGORY_House Construction_MEAN,PREV_NAME_GOODS_CATEGORY_XNA_MEAN,PREV_NAME_GOODS_CATEGORY_nan_MEAN,PREV_NAME_PORTFOLIO_Cards_MEAN,PREV_NAME_PORTFOLIO_XNA_MEAN,PREV_NAME_PORTFOLIO_nan_MEAN,PREV_NAME_PRODUCT_TYPE_walk-in_MEAN,PREV_NAME_PRODUCT_TYPE_nan_MEAN,PREV_CHANNEL_TYPE_AP+ (Cash loan)_MEAN,PREV_CHANNEL_TYPE_nan_MEAN,PREV_NAME_SELLER_INDUSTRY_Connectivity_MEAN,PREV_NAME_SELLER_INDUSTRY_XNA_MEAN,PREV_NAME_SELLER_INDUSTRY_nan_MEAN,PREV_NAME_YIELD_GROUP_XNA_MEAN,PREV_NAME_YIELD_GROUP_high_MEAN,PREV_NAME_YIELD_GROUP_nan_MEAN,PREV_PRODUCT_COMBINATION_Card Street_MEAN,PREV_PRODUCT_COMBINATION_Cash_MEAN,PREV_PRODUCT_COMBINATION_Cash Street: high_MEAN,PREV_PRODUCT_COMBINATION_Cash X-Sell: high_MEAN,APPROVED_DAYS_DECISION_MIN,APPROVED_DAYS_DECISION_MEAN,POS_MONTHS_BALANCE_MEAN,POS_SK_DPD_MAX,POS_SK_DPD_MEAN,POS_NAME_CONTRACT_STATUS_XNA_MEAN,POS_NAME_CONTRACT_STATUS_nan_MEAN,INSTAL_DPD_MEAN,INSTAL_PAYMENT_PERC_MAX,INSTAL_PAYMENT_DIFF_MAX,INSTAL_PAYMENT_DIFF_MEAN,INSTAL_PAYMENT_DIFF_SUM,INSTAL_DAYS_ENTRY_PAYMENT_MEAN,INSTAL_DAYS_ENTRY_PAYMENT_SUM
34111,139523,0.0,1,-13641,-408.0,-11094.0,-126,1,0,2,2,0,1,1,0.0,0.0,-1788.0,1,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.1326666666666666,0.0265069441977764,-2890.0,-48.0,-1747.0,-2663.0,1778.0,-963.5,-591.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-855.0,-48.0,-451.5,-35.5,0.0,-2890.0,-1422.0,-2070.875,-2663.0,-730.5,0.0,-1788.0,-1531.25,6.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,-1788.0,-1617.0,-56.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1699.3333333333333,-10196.0
8400,109787,0.0,0,-23356,,-5720.0,-4467,0,0,2,2,0,0,0,0.0,0.0,-1159.0,0,0,,1,0,0,1,0,0,0,0,0,0,0,0,0,0.2599130434782609,0.0398533333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1478.0,-1318.5,12.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,-1478.0,-1318.5,-59.88,0.0,0.0,0.0,0.0,31.0,1.0,13016.025,3859.0865217391306,177517.98,-1583.2608695652175,-72830.0
33087,138344,0.0,1,-18539,-1478.0,-248.0,-2034,1,1,2,2,0,0,0,0.0,0.0,-1473.0,1,0,1.0,1,0,1,1,0,0,0,0,1,0,0,1,0,0.2613023255813953,0.0697762514826522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2416.0,-1082.75,10.5,42.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,-2416.0,-952.6666666666666,-40.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1127.0,-14651.0
6529,107614,0.0,0,-18224,-9917.0,-8819.0,-1754,1,1,2,2,0,0,0,0.0,0.0,-2425.0,1,0,0.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0.3928571428571428,0.0275,-2249.0,-46.0,-987.7777777777778,-1945.0,1801.0,-154.625,-582.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,-1445.0,-46.0,-500.75,-224.0,0.0,-2249.0,-327.0,-1377.4,-1945.0,-868.4,0.0,-2425.0,-1693.5,17.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2425.0,-1693.5,-54.47222222222222,0.0,0.0,0.0,0.0,0.0294117647058823,1.0,0.0,0.0,0.0,-1692.6470588235295,-57550.0
35199,140775,0.0,2,-12816,-383.0,-1720.0,-5039,1,0,2,2,1,1,0,0.0,0.0,-331.0,1,0,4.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0.1618,0.027827462850853,-2740.0,-196.0,-1468.0,-2528.0,1046.0,-741.0,-1300.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,-196.0,-196.0,-196.0,-12.0,0.0,-2740.0,-2740.0,-2740.0,-2528.0,-2588.0,0.0,-331.0,-156.0,6.0,12.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.1666666666666666,0.0,0.0,0.0,0.8333333333333334,0.0,0.1666666666666666,0.6666666666666666,0.0,0.1666666666666666,0.0,0.0,0.0,0.1666666666666666,0.8333333333333334,0.0,0.8333333333333334,0.1666666666666666,0.0,0.3333333333333333,0.5,0.0,0.0,-331.0,-263.5,-6.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-179.7,-1797.0
32606,137792,0.0,0,-15775,-1617.0,-8254.0,-2372,1,0,3,3,0,0,0,1.0,1.0,-553.0,0,0,3.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.0916666666666666,0.05,-2754.0,-225.0,-1210.142857142857,-2023.0,506.0,-765.6666666666666,-807.1428571428571,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,-225.0,-225.0,-225.0,-8.5,0.0,-2754.0,-324.0,-1604.2,-2023.0,-1126.6,0.0,-553.0,-346.5,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,-553.0,-553.0,-12.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-370.3333333333333,-4444.0
7685,108961,0.0,0,-22945,,-7060.0,-4417,0,0,2,2,0,0,0,0.0,0.0,-1695.0,0,0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.2493333333333333,0.0293823038397328,-2307.0,-2307.0,-2307.0,-2185.0,-2185.0,-2185.0,-1891.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-2307.0,-2307.0,-2307.0,-2185.0,-1891.0,0.0,-2202.0,-1768.3333333333333,25.33333333333333,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,-2202.0,-1768.3333333333333,-43.93589743589744,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1299.5416666666667,-93567.0
4086,104781,0.0,1,-14519,-2497.0,-4569.0,-5180,1,0,2,2,0,0,0,2.0,0.0,-1437.0,1,0,0.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0.2656296296296296,0.0544653705953827,-889.0,-489.0,-689.0,-524.0,-303.0,-413.5,-427.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-889.0,-489.0,-689.0,-524.0,-427.5,0.0,-1437.0,-766.5,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,-1437.0,-766.5,-29.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-811.5714285714286,-5681.0
715,100825,0.0,0,-21435,,-2966.0,-4400,0,0,3,3,0,0,0,0.0,0.0,-1507.0,1,0,,1,0,0,1,0,0,0,0,0,0,0,0,0,0.11902,0.0535364076359776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1507.0,-589.8,15.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.6,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,-1507.0,-729.0,-25.63157894736842,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-778.3611111111111,-28021.0
17585,120507,0.0,2,-13072,-1286.0,-1519.0,-4197,1,0,3,3,1,1,0,0.0,0.0,-850.0,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.32875,0.1189399421128798,-759.0,-759.0,-759.0,,,,-33.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-759.0,-759.0,-759.0,-33.0,0.0,,,,,,,-850.0,-456.6666666666667,8.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,-850.0,-624.5,-13.947368421052632,0.0,0.0,0.0,0.0,1.0833333333333333,1.0,76946.49,19265.895,462381.48,-356.7083333333333,-8561.0
28805,133467,1.0,2,-13731,-553.0,-517.0,-933,1,0,2,2,0,1,1,0.0,0.0,-1116.0,1,0,4.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0.1590857142857142,0.0324271437556782,-1227.0,-377.0,-802.0,-1105.0,999.0,-53.0,-544.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,-377.0,-377.0,-377.0,-96.0,0.0,-1227.0,-1227.0,-1227.0,-1105.0,-993.0,0.0,-1116.0,-594.8571428571429,30.8,154.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.1428571428571428,0.0,0.0,0.0,0.8571428571428571,0.0,0.1428571428571428,0.2857142857142857,0.0,0.0,0.0,0.4285714285714285,0.0,0.0,0.8571428571428571,0.0,0.4285714285714285,0.2857142857142857,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857,-1116.0,-704.8,-20.425,0.0,0.0,0.0,0.0,0.0,5.366325621984636,36000.0,-2428.7711029411767,-165156.435,-483.27941176470586,-32863.0
31941,137048,0.0,0,-10717,-1127.0,-162.0,-1729,1,1,2,2,0,0,0,0.0,0.0,-371.0,1,0,2.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0.2312083333333333,0.0654486695602944,-234.0,-161.0,-201.0,522.0,1034.0,708.3333333333334,-53.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,-234.0,-161.0,-201.0,-53.0,0.0,,,,,,,-586.0,-328.0,18.0,54.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,-586.0,-306.5,-11.0,0.0,0.0,0.0,0.0,0.631578947368421,1.0,6750.0,355.36026315789474,6751.845,-320.2105263157895,-6084.0
7068,108231,0.0,0,-20767,,-3960.0,-3984,0,0,2,2,0,0,0,1.0,1.0,-1366.0,1,0,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0417666666666666,0.0670663169726489,-1669.0,-1669.0,-1669.0,-663.0,-663.0,-663.0,-43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-1669.0,-1669.0,-1669.0,-663.0,-43.0,0.0,-1366.0,-502.6666666666667,9.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.3333333333333333,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.5,0.1666666666666666,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,-1366.0,-779.3333333333334,-26.863636363636363,0.0,0.0,0.0,0.0,0.5454545454545454,2.2788410677266806,11253.555,-850.2770454545458,-18706.09500000001,-783.6818181818181,-17241.0
2232,102619,0.0,0,-21224,,-10236.0,-4202,0,0,2,2,0,0,0,0.0,0.0,-525.0,1,0,5.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.1332608695652174,0.0510595055640701,-1733.0,-63.0,-668.3333333333334,-1185.0,1779.0,468.3333333333333,-335.5,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,-1733.0,-63.0,-576.0,-287.25,0.0,-1033.0,-673.0,-853.0,-668.0,-432.0,0.0,-525.0,-319.61538461538464,40.285714285714285,282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.0,0.4615384615384615,0.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.5384615384615384,0.0769230769230769,0.0,0.0,0.0,1.0,0.0,0.0,0.4615384615384615,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,1.0,0.0,0.4615384615384615,0.0769230769230769,0.0,0.0,0.4615384615384615,0.0769230769230769,0.0,-525.0,-356.0,-8.947368421052632,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-257.1764705882353,-4372.0
24839,128888,0.0,0,-20358,,-5069.0,-3911,0,0,2,2,0,0,0,0.0,0.0,-2428.0,1,0,2.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.1416285714285714,0.0330466666666666,-1465.0,-1465.0,-1465.0,-369.0,-369.0,-369.0,-46.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1465.0,-1465.0,-1465.0,-46.0,0.0,,,,,,,-2451.0,-2439.5,9.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,-2451.0,-2439.5,-75.26315789473684,18.0,2.789473684210526,0.0,0.0,5.318181818181818,1.0,12633.93,1945.556590909091,42802.245,-2308.5454545454545,-50788.0
38675,144798,0.0,0,-15780,-1359.0,-6012.0,-4412,1,0,3,1,0,0,0,0.0,0.0,0.0,0,0,0.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0.1392833333333333,0.039795238095238,-2483.0,-184.0,-1311.8,-2270.0,771.0,-414.75,-887.2,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,-184.0,-184.0,-184.0,-29.0,0.0,-2483.0,-1176.0,-1593.75,-2270.0,-1101.75,0.0,-2440.0,-1566.3333333333333,16.666666666666668,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.1666666666666666,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,-2440.0,-1523.0,-52.44776119402985,0.0,0.0,0.0,0.0,0.453125,1.0,0.0,0.0,0.0,-1616.609375,-103463.0
43212,150021,0.0,2,-13859,-3048.0,-1437.0,-4696,1,1,2,2,0,0,0,0.0,0.0,-2.0,1,0,0.0,1,0,1,1,0,0,0,0,0,0,0,0,1,0.1105,0.0305147464928752,-1463.0,-1463.0,-1463.0,5842.0,5842.0,5842.0,-57.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1463.0,-1463.0,-1463.0,-57.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4652,105440,0.0,2,-10043,-93.0,-439.0,-1201,1,0,2,2,1,1,1,0.0,0.0,-540.0,1,0,1.0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.0790384615384615,0.0812992048106974,-879.0,-341.0,-630.75,-484.0,27423.0,8562.5,-171.75,0.0,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,-879.0,-341.0,-610.0,-117.5,0.0,-849.0,-454.0,-651.5,-484.0,-226.0,0.0,-2538.0,-1204.1666666666667,10.666666666666666,64.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.3333333333333333,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,-2538.0,-1204.1666666666667,-33.23809523809524,19.0,0.5079365079365079,0.0,0.0,1.1452991452991452,7.668952589170192,10350.0,170.37461538461542,19933.830000000005,-663.6410256410256,-77646.0
4115,104810,0.0,0,-22192,,-8768.0,-4171,0,0,2,2,0,0,0,0.0,0.0,-1584.0,1,0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2228,0.0264640291721973,-2651.0,-1164.0,-1872.6666666666667,-2230.0,-77.0,-1127.0,-1088.6666666666667,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,-1164.0,-1164.0,-1164.0,-39.0,0.0,-2651.0,-1803.0,-2227.0,-2230.0,-1613.5,0.0,-2535.0,-1603.6666666666667,20.666666666666668,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,-2535.0,-1603.6666666666667,-46.344086021505376,18.0,0.1935483870967742,0.0,0.0,0.2758620689655172,1.0,5900.714999999999,130.93965517241378,11391.75,-1360.5862068965516,-118371.0
16607,119373,1.0,0,-19552,-191.0,-10241.0,-3109,1,0,2,2,0,1,1,0.0,0.0,-2620.0,1,0,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.2621666666666666,0.0442129642642321,-1971.0,-1427.0,-1680.142857142857,-1629.0,1917.0,233.0,-594.5714285714286,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,-1738.0,-1736.0,-1737.0,-11.0,0.0,-1971.0,-1427.0,-1657.4,-1629.0,-828.0,0.0,-2907.0,-1820.0,21.0,84.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,-2907.0,-1820.0,-34.3235294117647,0.0,0.0,0.0,0.0,0.4782608695652174,11.36821810002213,5625.0,-4769.021739130435,-658125.0,-1223.3188405797102,-168818.0
38078,144098,0.0,2,-15729,-4108.0,-1208.0,-2476,1,0,2,2,0,0,0,0.0,0.0,-814.0,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.1715,0.0515358931552587,-360.0,-151.0,-255.5,732.0,1036.0,884.0,-44.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-360.0,-151.0,-255.5,-44.0,0.0,,,,,,,-814.0,-814.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-814.0,-814.0,-23.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-747.6,-3738.0
24803,128843,0.0,0,-19490,-6844.0,-1556.0,-3008,1,1,3,3,0,0,0,0.0,0.0,-1426.0,0,0,,1,0,1,1,1,0,0,0,1,0,0,0,0,0.2277,0.0292396659546872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1426.0,-1123.0,15.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1426.0,-1123.0,-21.90909090909091,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-633.3,-18999.0
